"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Nauru","NRU","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","239642246.904698","289085462.2","385777211.972","504161903.44","549966243.8","540712810.016","592984036.44","569684127.584","698954103.276","808067114.08","860712615.316","950404629.08","960071050.239","1069910988.17656","799217883.945","812251104.875","958178247.774","1450910942.732","1855395187.126","1929252958.522","2877503009.634","2352305997.62","2532092418.115","2778040506.624","3145293254.805","3534239113.976","4219649292.365","3851121929.026","3709602331.69668","3651778938.784","3362669430.15099","3549610851.148","4258161091.5488","5673873025.8","6667538194.292","7083400000","6562400000","8051800000","6900300000","7470400000","9688300000","11318300000","12455300000","13487100000","14224100000","12676400000","13487100000","14666300000","15108500000","15329600000","15034800000","",
"OECD members","OED","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","6803935.6864","8092396.5344","9321521.6256","9735956.6592","43358425.024","57644460.928","75052692.544","82612632.32","84067177.76","114696004.64","183198619.584","224657797.344","236859302.848","247976847.712","275390869.728","309753320.224","232083778.016","239373203.905","250217165.136","264537321.197","307258314.687","312477873.596","349614624.967","387424441.088","399981207.808","428993531.328","458539632.24","535524586.485","539798560.44","576010858.0837","693279380.604065","660454102.287","755607948.2952","793087247.005606","872574735.547","979952254.0318","1454689200.6568","1736585128.56711","2577807091.93","2118673032.4378","2476140532.91378","2948207534.41558","3318529904.25872","3458398142.68751","3622230896.38433","3236252128.31331","3194187945.59402","4380301876.63345","4841135938.51699","4560384889.38175","","",
"Other small states","OSS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","99932158.0206882","106027102.63","111363567.816","81962188.516","123558286.866","155894284.91","195358212.27","224178134.13","282084120.576","291821376.015","350584615.95","361900012.331","395247038.212","367496309.83","429897602.596","520819272.481","562597279.506","685716422.307","718272388.494638","707075415.81","741721706.849","889128376.6","999776681.358","1005980242.9","1165718510.155","1412415879.024","1472472235.464","1445928085.704","1392087900.58555","1431281023.8246","1740750896.7322","1555767008.17823","1433789009.91482","1508014303.10962","1611200000","2017800000","2619000000","2845900000","3353200000","3034000000","2627400000","3059500000","3708021629.04982","4344940555.86746","4474532556.07632","5176011179.11175","5534663216.69256","6082047490.87095","6264508915.59707","5534663216.69256","5210287350.51278","",
"Panama","PAN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","59060283.1","55757093.1","65738996.4","71631659.4","83351673","110346565","119769733.2","144480018.8","142401319.8","164645870.4","189782388","197636103","206923980.2","233550236","252757745.3","274770735.3","274436070.6","308187673.2","284929286.6","288255559.8","284214082","305544673","351501534.2","402238545.438023","384005571.6","418964030.2","404094348","400829757.9","563004913.390253","556804180.332856","545359822.229023","526506572.28","430453637.160618","425593826.919224","450903751.231324","477784078.545137","515522811.449988","597360259.150113","685814869.864","735834219.530002","768654648.128336","917622280.428","1055360162.752","1195392632.14","1275886202.22","1417942785.728","1505575245.048","1636400623.536","1690742108.832","1749499626.112","1464596989.352","",
"Peru","PER","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","227123821.096509","216368644.797","282702052.056473","349630066.236","415299929.737","505148798.678","472550484.155","399487216.38","299427657.375","331547269.46","484689508.268","621969375.06","563282434.206","456286196.128","462111903.736","406951076.064","437493212.227075","623547532.768","420205073.439194","585872862.685793","669562042.58079","886701314.517216","915754479.015899","878874541.80572","1124172157.36915","1329200900.90516","1501307870.916","1471088609.53205","1613347306.95333","1525386494.12897","1595648937.83237","1509849805.353","1457501160.8272","1620723212.6325","1838462856.1","2054477800.2816","2224491162.2388","2488906615.536","2878400000","3073600000","3342800000","3688800000","4344000000","5137900000","5932800000","5869374032.50999","5987101953.93751","6795599265.97826","6889439379.34347","7420307503.48796","6641005802.2084","",
"Philippines","PHL","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","204874807.056847","231665974.54","197196902.47122","249189562.18907","343041117.993676","369431738.536371","344297649.654","398559322.494","563773725.658","619910132.2","618957097.68","719507554.722","699754191.675","627304021.52","445317626.182","437379311.668","555325063.043","694838441.719","838801584.98","1058500838.28167","1120118945.94272","1160902536.72889","1373204913.71866","1417148641.64764","1688344801.66772","2174355369.55","2742040896.84","2864828128.65","2574006284.5253","2719719212.25437","2353039667.5526","2049540003.966","2262448406.785","2228392919.3994","2038400000","2124000000","2613200000","3196000000","3741200000","3606400000","4268800000","4765600000","5354400000","5832800000","6108800000","6274400000","6513600000","6716000000","7065600000","7636000000","7157600000","",
"Palau","PLW","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","39298177.4567006","42863309.9065191","36689820.3585","76421305.8771924","85371838.9175414","80640128.3749127","90575673.334","110884761.156","132520101.558","154576295.178","171548665.95","166348439.826","155200947.9","166966630.767","170534283.219","161094278.61","177592958.586","207007592.346","242546419.086","235466115.531","213646724.943","252784978.98","274566050.418","313321609.134","351727548.093","301527681.393","323907239.235","318288440.55","243135239.349","220231205.193","227892053.496","195377805.462","191381532.669","215951447.625","245568626.952","312404611.347","519614514.66","608923250.16","760848559.059","742717482.603","909587695.392","1122835931.949","1393666533.576","1348371552.852","1573818235.929","1471623937.005","1416514885.905","1538301923.544","1620970460.88","1635801427.209","1683503854.089","",
"Poland","POL","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3346360640.35165","3221666584.149","3787200761.484","3789983632.626","5557954320","6300000000","10176000000","9890909810","7842492848.35387","7233200000","7967774400.12818","9477825431.16456","9939600000","10951200000","13016900000","15892800000","16816300000","19588000000","25361600000","20874000000","23103700000","24432000000","23184000000","24098295621.5625","24804538427.259","21296674797.1274","20775769998.2712","22459989755.0127","25039552934.7963","25484305207.1728","25573255661.6481","",
"Pre-demographic dividend","PRE","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","344066714.0625","385863790.06487","433987688.818967","432045337.820807","482917729.109598","478253923.54313","621814224.938578","629396880.379021","739233126.901069","827382706.0917","915035703.638343","1013150021.70027","1056500872.10842","1089520643.85833","1188023320.72943","1260635170.87788","1353315613.34605","1462969573.87307","1584721693.39274","1706264302.25635","1845421999.63388","1953057129.37827","2035356003.8095","2165429323.66545","2302444716.69735","2466570151.30049","2639761544.87571","2821044855.37068","3071822903.23731","3359396445.21824","3645743963.81924","3888787445.14192","3991250807.99229","4217133541.97121","4617038041.63369","4902047786.98832","5184826298.21866","5450856737.23251","5652741278.17966","5752141670.40552","5830437306.10418","5977250508.29156","6210464900.04659","6307185172.26411","5907929035.62749","5977014815.04044","6009921801.57996","5929569329.48959","5817074151.07945","6076886488.69769","6027242624.08784","",
"Korea, Dem. People's Rep.","PRK","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","270595435.344584","306191207.84572","374143846.844504","213675028.616","319509802.692","562700988.237","586845961.531","698471423.475298","601810802.918","628025803.272","869942054.457","893826664.509","897077202.308","777629967.42","712627567.8","798075248.846","1051949642.128","1369506036.726","1780953760.448","1985094453.771","2596082619.9","3485868648.522","4428000000","4401767585.096","4398978753.62","5117000000","5904000000","6479682417","6692524032","5969000000","5760356849.46971","6128500000","6745200000","8329300000","9350000000","9828000000","9987600000","11626700000","12090400000","12909200000","12535000000","12387400000","9572881875.73586","11486818126.6349","11452952982.1226","9260197280.97541","9763042258.72132","10672932257.9907","11661166726.3232","11562343279.4899","11117637768.7403","",
"Paraguay","PRY","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280343464.560949","381723664.521","360272426.687725","348066681.185897","348380205.148","376265848.104","349092938.3652","270526411.437","300343446.1341","326185437.2659","353308797.264532","440352762.860364","590164844.535","845457435.230201","785830628.879865","982642801.1889","1576294834.2108","1554327422.62","1670018360.23037","1603560137.13692","1303631710.78943","1164297120.1566","1267283131.449","1306601853.62058","1235929012.49876","1162699118.25636","",
